
                        
                      	Year	
                        
                      	
                        
                      	
                        
                      
Hawaii County, HI (15001)	1968	507	53,551	946.8
	1969	499	58,930	846.8
	1970	522	63,622	820.5
	1971	552	73,403	752.0
	1972	544	69,982	777.3
	1973	577	72,906	791.4
	1974	522	73,971	705.7
	1975	562	77,276	727.3
	1976	551	80,690	682.9
	1977	545	82,862	657.7
	1978	524	85,895	610.0
	Total	5,905	793,088	744.6
Honolulu County, HI (15003)	1968	3,024	626,254	482.9
	1969	3,002	628,062	478.0
	1970	2,962	632,402	468.4
	1971	3,078	644,112	477.9
	1972	3,138	674,828	465.0
	1973	3,166	692,856	456.9
	1974	3,248	707,018	459.4
	1975	3,188	718,085	444.0
	1976	3,201	728,223	439.6
	1977	3,319	736,918	450.4
	1978	3,376	742,055	455.0
	Total	34,702	7,530,813	460.8
Kauai County, HI (15007)	1968	255	26,268	970.8
	1969	237	28,189	840.8
	1970	223	29,864	746.7
	1971	226	33,249	679.7
	1972	222	31,901	695.9
	1973	235	32,561	721.7
	1974	229	32,550	703.5
	1975	200	33,327	600.1
	1976	217	34,831	623.0
	1977	206	35,464	580.9
	1978	238	36,835	646.1
	Total	2,488	355,039	700.8
Maui County, HI (15009)	1968	327	40,688	803.7
	1969	338	43,562	775.9
	1970	316	46,271	682.9
	1971	337	51,785	650.8
	1972	400	51,529	776.3
	1973	390	52,665	740.5
	1974	344	53,748	640.0
	1975	400	56,739	705.0
	1976	451	60,222	748.9
	1977	366	62,901	581.9
	1978	425	66,114	642.8
	Total	4,094	586,224	698.4
Total		47,189	9,265,164	509.3
