
                        
                      	Year	
                        
                      	
                        
                      	
                        
                      
Aitkin County, MN (27001)	1968	174	11,131	1,563.2
	1969	179	11,278	1,587.2
	1970	173	11,410	1,516.2
	1971	177	11,659	1,518.1
	1972	144	11,989	1,201.1
	1973	172	12,054	1,426.9
	1974	180	12,096	1,488.1
	1975	175	12,129	1,442.8
	1976	172	12,338	1,394.1
	1977	182	12,698	1,433.3
	1978	159	12,930	1,229.7
	Total	1,887	131,712	1,432.7
Anoka County, MN (27003)	1968	601	148,979	403.4
	1969	602	152,043	395.9
	1970	641	154,650	414.5
	1971	565	158,716	356.0
	1972	554	163,410	339.0
	1973	594	169,893	349.6
	1974	612	174,569	350.6
	1975	604	177,561	340.2
	1976	650	180,356	360.4
	1977	672	181,944	369.3
	1978	684	186,758	366.2
	Total	6,779	1,848,879	366.7
Becker County, MN (27005)	1968	286	23,816	1,200.9
	1969	278	24,118	1,152.7
	1970	282	24,369	1,157.2
	1971	265	24,911	1,063.8
	1972	288	25,112	1,146.9
	1973	303	25,983	1,166.1
	1974	271	25,993	1,042.6
	1975	271	26,932	1,006.2
	1976	278	27,730	1,002.5
	1977	263	28,011	938.9
	1978	289	28,919	999.3
	Total	3,074	285,894	1,075.2
Beltrami County, MN (27007)	1968	274	25,307	1,082.7
	1969	243	25,876	939.1
	1970	255	26,403	965.8
	1971	284	27,351	1,038.4
	1972	246	28,170	873.3
	1973	299	28,528	1,048.1
	1974	254	29,065	873.9
	1975	233	28,874	807.0
	1976	218	29,460	740.0
	1977	242	29,766	813.0
	1978	227	30,261	750.1
	Total	2,775	309,061	897.9
Benton County, MN (27009)	1968	163	20,183	807.6
	1969	142	20,514	692.2
	1970	171	20,850	820.1
	1971	173	21,401	808.4
	1972	152	21,287	714.1
	1973	185	22,390	826.3
	1974	197	22,504	875.4
	1975	185	23,887	774.5
	1976	199	23,505	846.6
	1977	210	24,060	872.8
	1978	208	24,387	852.9
	Total	1,985	244,968	810.3
Big Stone County, MN (27011)	1968	115	7,646	1,504.1
	1969	109	7,795	1,398.3
	1970	98	7,946	1,233.3
	1971	94	8,214	1,144.4
	1972	90	7,952	1,131.8
	1973	96	7,901	1,215.0
	1974	96	8,001	1,199.9
	1975	99	8,075	1,226.0
	1976	93	7,932	1,172.5
	1977	78	7,842	994.6
	1978	108	7,858	1,374.4
	Total	1,076	87,162	1,234.5
Blue Earth County, MN (27013)	1968	458	51,235	893.9
	1969	435	51,825	839.4
	1970	417	52,409	795.7
	1971	436	53,416	816.2
	1972	422	53,448	789.6
	1973	401	51,349	780.9
	1974	408	52,742	773.6
	1975	418	52,107	802.2
	1976	429	52,012	824.8
	1977	409	52,121	784.7
	1978	417	51,634	807.6
	Total	4,650	574,298	809.7
Brown County, MN (27015)	1968	285	28,376	1,004.4
	1969	299	28,565	1,046.7
	1970	302	28,839	1,047.2
	1971	315	29,301	1,075.0
	1972	286	29,512	969.1
	1973	280	29,282	956.2
	1974	293	29,074	1,007.8
	1975	297	29,061	1,022.0
	1976	287	28,644	1,002.0
	1977	324	29,070	1,114.6
	1978	266	28,995	917.4
	Total	3,234	318,719	1,014.7
Carlton County, MN (27017)	1968	296	27,470	1,077.5
	1969	275	27,792	989.5
	1970	259	28,071	922.7
	1971	278	28,513	975.0
	1972	298	28,707	1,038.1
	1973	267	28,485	937.3
	1974	294	28,235	1,041.3
	1975	288	28,467	1,011.7
	1976	275	28,834	953.7
	1977	240	29,273	819.9
	1978	241	29,952	804.6
	Total	3,011	313,799	959.5
Carver County, MN (27019)	1968	184	27,349	672.8
	1969	224	27,869	803.8
	1970	229	28,351	807.7
	1971	202	29,110	693.9
	1972	214	30,937	691.7
	1973	217	32,359	670.6
	1974	205	32,723	626.5
	1975	185	33,939	545.1
	1976	187	34,384	543.9
	1977	210	35,299	594.9
	1978	225	36,169	622.1
	Total	2,282	348,489	654.8
Cass County, MN (27021)	1968	223	16,744	1,331.8
	1969	225	17,044	1,320.1
	1970	219	17,354	1,262.0
	1971	244	17,820	1,369.2
	1972	262	18,281	1,433.2
	1973	256	18,543	1,380.6
	1974	259	18,643	1,389.3
	1975	225	19,146	1,175.2
	1976	245	19,552	1,253.1
	1977	296	20,061	1,475.5
	1978	260	20,297	1,281.0
	Total	2,714	203,485	1,333.8
Chippewa County, MN (27023)	1968	182	14,940	1,218.2
	1969	180	15,026	1,197.9
	1970	173	15,078	1,147.4
	1971	166	15,223	1,090.5
	1972	184	14,889	1,235.8
	1973	173	14,901	1,161.0
	1974	173	14,993	1,153.9
	1975	165	15,238	1,082.8
	1976	139	15,493	897.2
	1977	147	15,274	962.4
	1978	185	15,169	1,219.6
	Total	1,867	166,224	1,123.2
Chisago County, MN (27025)	1968	200	16,105	1,241.9
	1969	198	16,833	1,176.3
	1970	206	17,467	1,179.4
	1971	203	18,582	1,092.5
	1972	210	19,889	1,055.9
	1973	211	20,459	1,031.3
	1974	201	21,404	939.1
	1975	219	22,170	987.8
	1976	212	22,652	935.9
	1977	204	23,085	883.7
	1978	234	24,281	963.7
	Total	2,298	222,927	1,030.8
Clay County, MN (27027)	1968	313	45,455	688.6
	1969	279	46,078	605.5
	1970	326	46,657	698.7
	1971	305	47,580	641.0
	1972	354	47,251	749.2
	1973	292	47,050	620.6
	1974	329	47,214	696.8
	1975	351	47,213	743.4
	1976	317	48,068	659.5
	1977	358	48,316	741.0
	1978	326	49,080	664.2
	Total	3,550	519,962	682.7
Clearwater County, MN (27029)	1968	103	7,792	1,321.9
	1969	124	7,883	1,573.0
	1970	89	8,029	1,108.5
	1971	130	8,192	1,586.9
	1972	112	8,486	1,319.8
	1973	91	8,515	1,068.7
	1974	118	8,364	1,410.8
	1975	91	8,563	1,062.7
	1976	108	8,681	1,244.1
	1977	96	8,773	1,094.3
	1978	108	8,751	1,234.1
	Total	1,170	92,029	1,271.3
Cook County, MN (27031)	1968	39	3,345	1,165.9
	1969	38	3,376	1,125.6
	1970	46	3,426	1,342.7
	1971	51	3,480	1,465.5
	1972	38	3,651	1,040.8
	1973	34	3,569	952.6
	1974	42	3,491	1,203.1
	1975	31	3,614	857.8
	1976	40	4,028	993.0
	1977	31	4,131	750.4
	1978	29	3,691	785.7
	Total	419	39,802	1,052.7
Cottonwood County, MN (27033)	1968	174	15,053	1,155.9
	1969	159	14,913	1,066.2
	1970	158	14,862	1,063.1
	1971	184	14,780	1,244.9
	1972	150	14,480	1,035.9
	1973	159	14,796	1,074.6
	1974	148	14,898	993.4
	1975	174	15,057	1,155.6
	1976	184	14,982	1,228.1
	1977	157	15,103	1,039.5
	1978	171	15,068	1,134.9
	Total	1,818	163,992	1,108.6
Crow Wing County, MN (27035)	1968	416	32,952	1,262.4
	1969	407	33,985	1,197.6
	1970	404	34,882	1,158.2
	1971	412	36,345	1,133.6
	1972	384	37,486	1,024.4
	1973	452	37,840	1,194.5
	1974	425	37,933	1,120.4
	1975	423	38,659	1,094.2
	1976	461	38,774	1,188.9
	1977	414	39,591	1,045.7
	1978	408	40,253	1,013.6
	Total	4,606	408,700	1,127.0
Dakota County, MN (27037)	1968	633	133,878	472.8
	1969	614	136,921	448.4
	1970	665	139,624	476.3
	1971	619	143,689	430.8
	1972	706	149,796	471.3
	1973	688	158,453	434.2
	1974	724	165,452	437.6
	1975	734	166,708	440.3
	1976	709	175,487	404.0
	1977	738	179,713	410.7
	1978	853	184,480	462.4
	Total	7,683	1,734,201	443.0
Dodge County, MN (27039)	1968	134	12,852	1,042.6
	1969	112	12,944	865.3
	1970	98	13,066	750.0
	1971	136	13,151	1,034.1
	1972	124	13,358	928.3
	1973	135	13,393	1,008.0
	1974	127	13,288	955.7
	1975	125	13,508	925.4
