	1974	144	7,840	1,836.7
	1975	158	8,257	1,913.5
	1976	134	8,712	1,538.1
	1977	136	8,795	1,546.3
	1978	142	8,503	1,670.0
	Total	1,603	86,664	1,849.7
Socorro County, NM (35053)	1968	81	9,452	857.0
	1969	81	9,638	840.4
	1970	95	9,831	966.3
	1971	94	10,112	929.6
	1972	90	10,208	881.7
	1973	74	10,484	705.8
	1974	93	10,646	873.6
	1975	95	11,178	849.9
	1976	104	11,675	890.8
	1977	104	12,064	862.1
	1978	98	12,731	769.8
	Total	1,009	118,019	854.9
Taos County, NM (35055)	1968	130	16,873	770.5
	1969	141	17,262	816.8
	1970	144	17,602	818.1
	1971	179	18,133	987.2
	1972	150	18,027	832.1
	1973	150	18,078	829.7
	1974	165	17,990	917.2
	1975	135	18,507	729.5
	1976	171	18,823	908.5
	1977	131	18,992	689.8
	1978	143	18,812	760.2
	Total	1,639	199,099	823.2
Torrance County, NM (35057)	1968	43	5,468	786.4
	1969	54	5,367	1,006.1
	1970	50	5,303	942.9
	1971	43	5,189	828.7
	1972	56	5,351	1,046.5
	1973	50	5,730	872.6
	1974	56	5,918	946.3
	1975	34	6,124	555.2
	1976	50	6,394	782.0
	1977	58	6,537	887.3
	1978	59	6,778	870.5
	Total	553	64,159	861.9
Union County, NM (35059)	1968	75	4,802	1,561.8
	1969	68	4,876	1,394.6
	1970	59	4,931	1,196.5
	1971	64	5,036	1,270.8
	1972	62	5,257	1,179.4
	1973	43	5,062	849.5
	1974	56	5,042	1,110.7
	1975	59	4,872	1,211.0
	1976	59	4,922	1,198.7
	1977	58	4,987	1,163.0
	1978	60	5,061	1,185.5
	Total	663	54,848	1,208.8
Valencia County, NM (35061)	1968	285	39,163	727.7
	1969	271	39,873	679.7
	1970	302	40,647	743.0
	1971	264	41,796	631.6
	1972	306	41,995	728.7
	1973	341	43,157	790.1
	1974	282	43,868	642.8
	1975	319	46,082	692.2
	1976	339	48,984	692.1
	1977	368	51,852	709.7
	1978	362	54,282	666.9
	Total	3,439	491,699	699.4
Total		86,239	12,207,641	706.4
