	1976	78	5,172	1,508.1
	1977	67	5,055	1,325.4
	1978	69	4,960	1,391.1
	Total	834	54,609	1,527.2
Johnson County, WY (56019)	1968	75	5,425	1,382.5
	1969	63	5,496	1,146.3
	1970	68	5,604	1,213.4
	1971	78	5,712	1,365.5
	1972	82	5,430	1,510.1
	1973	61	5,446	1,120.1
	1974	64	5,352	1,195.8
	1975	70	5,687	1,230.9
	1976	72	5,982	1,203.6
	1977	66	6,078	1,085.9
	1978	75	6,280	1,194.3
	Total	774	62,492	1,238.6
Laramie County, WY (56021)	1968	461	54,700	842.8
	1969	456	55,595	820.2
	1970	449	56,569	793.7
	1971	470	58,061	809.5
	1972	446	60,067	742.5
	1973	508	62,544	812.2
	1974	474	64,822	731.2
	1975	484	64,719	747.8
	1976	481	65,632	732.9
	1977	496	66,394	747.1
	1978	478	67,090	712.5
	Total	5,203	676,193	769.5
Lincoln County, WY (56023)	1968	93	7,910	1,175.7
	1969	69	8,320	829.3
	1970	81	8,685	932.6
	1971	94	9,279	1,013.0
	1972	64	9,182	697.0
	1973	79	8,939	883.8
	1974	77	9,315	826.6
	1975	70	9,847	710.9
	1976	77	10,423	738.8
	1977	66	10,848	608.4
	1978	81	11,189	723.9
	Total	851	103,937	818.8
Natrona County, WY (56025)	1968	411	50,313	816.9
	1969	416	50,890	817.4
	1970	404	51,377	786.3
	1971	425	52,138	815.1
	1972	440	53,138	828.0
	1973	393	52,811	744.2
	1974	463	53,567	864.3
	1975	409	56,092	729.2
	1976	463	58,712	788.6
	1977	421	61,679	682.6
	1978	449	65,765	682.7
	Total	4,694	606,482	774.0
Niobrara County, WY (56027)	1968	36	2,890	1,245.7
	1969	32	2,898	1,104.2
	1970	37	2,917	1,268.4
	1971	38	2,940	1,292.5
	1972	36	2,926	1,230.3
	1973	50	2,890	1,730.1
	1974	30	2,805	1,069.5
	1975	30	2,878	1,042.4
	1976	41	2,897	1,415.3
	1977	36	2,973	1,210.9
	1978	36	2,972	1,211.3
	Total	402	31,986	1,256.8
Park County, WY (56029)	1968	143	17,388	822.4
	1969	146	17,595	829.8
	1970	123	17,764	692.4
	1971	159	18,014	882.6
	1972	150	18,156	826.2
	1973	148	18,271	810.0
	1974	152	18,378	827.1
	1975	154	18,921	813.9
	1976	151	19,551	772.3
	1977	151	19,677	767.4
	1978	132	20,251	651.8
	Total	1,609	203,966	788.9
Platte County, WY (56031)	1968	73	6,192	1,178.9
	1969	64	6,334	1,010.4
	1970	71	6,491	1,093.8
	1971	86	6,750	1,274.1
	1972	82	6,601	1,242.2
	1973	84	6,786	1,237.8
	1974	86	6,978	1,232.4
	1975	97	7,235	1,340.7
	1976	66	7,656	862.1
	1977	77	8,222	936.5
	1978	89	8,877	1,002.6
	Total	875	78,122	1,120.0
Sheridan County, WY (56033)	1968	262	17,939	1,460.5
	1969	246	17,870	1,376.6
	1970	273	17,875	1,527.3
	1971	232	17,939	1,293.3
	1972	266	18,309	1,452.8
	1973	246	18,859	1,304.4
	1974	254	19,224	1,321.3
	1975	244	20,079	1,215.2
	1976	237	21,122	1,122.1
	1977	232	21,842	1,062.2
	1978	242	22,917	1,056.0
	Total	2,734	213,975	1,277.7
Sublette County, WY (56035)	1968	27	3,957	682.3
	1969	31	3,829	809.6
	1970	28	3,770	742.7
	1971	21	3,610	581.7
	1972	36	3,784	951.4
	1973	28	3,751	746.5
	1974	19	3,678	516.6 (Unreliable)
	1975	29	3,961	732.1
	1976	15	3,948	379.9 (Unreliable)
	1977	18	4,177	430.9 (Unreliable)
	1978	36	4,106	876.8
	Total	288	42,571	676.5
Sweetwater County, WY (56037)	1968	171	17,658	968.4
	1969	199	18,055	1,102.2
	1970	159	18,444	862.1
	1971	180	19,247	935.2
	1972	194	21,391	906.9
	1973	227	22,956	988.8
	1974	263	27,112	970.1
	1975	231	31,133	742.0
	1976	244	32,561	749.4
	1977	219	34,918	627.2
	1978	226	37,636	600.5
	Total	2,313	281,111	822.8
Teton County, WY (56039)	1968	36	4,449	809.2
	1969	35	4,644	753.7
	1970	32	4,844	660.6
	1971	35	5,190	674.4
	1972	34	5,682	598.4
	1973	44	6,203	709.3
	1974	30	6,902	434.7
	1975	31	7,131	434.7
	1976	34	7,633	445.4
	1977	38	7,988	475.7
	1978	27	8,799	306.9
	Total	376	69,465	541.3
Uinta County, WY (56041)	1968	80	7,416	1,078.7
	1969	65	7,210	901.5
	1970	62	7,098	873.5
	1971	52	7,003	742.5
	1972	66	7,152	922.8
	1973	67	7,227	927.1
	1974	65	7,847	828.3
	1975	75	9,758	768.6
	1976	77	9,940	774.6
	1977	74	10,459	707.5
	1978	69	11,042	624.9
	Total	752	92,152	816.0
Washakie County, WY (56043)	1968	81	7,665	1,056.8
	1969	71	7,617	932.1
	1970	74	7,589	975.1
	1971	59	7,544	782.1
	1972	50	7,893	633.5
	1973	56	7,736	723.9
	1974	77	7,844	981.6
	1975	80	8,139	982.9
	1976	80	8,414	950.8
	1977	71	8,774	809.2
	1978	65	8,833	735.9
	Total	764	88,048	867.7
Weston County, WY (56045)	1968	53	6,567	807.1
	1969	59	6,416	919.6
	1970	56	6,306	888.0
	1971	61	6,122	996.4
	1972	48	6,117	784.7
	1973	65	6,130	1,060.4
	1974	59	6,028	978.8
	1975	53	6,254	847.5
	1976	63	6,547	962.3
	1977	58	6,859	845.6
	1978	55	7,087	776.1
	Total	630	70,433	894.5
Total		33,577	4,013,973	836.5
