
                        
                      	Year	
                        
                      	
                        
                      	
                        
                      
Apache County, AZ (04001)	1968	272	29,641	917.6
	1969	267	31,278	853.6
	1970	266	32,758	812.0
	1971	305	35,916	849.2
	1972	266	37,510	709.1
	1973	367	39,804	922.0
	1974	312	40,584	768.8
	1975	317	43,254	732.9
	1976	337	44,755	753.0
	1977	317	48,864	648.7
	1978	378	51,021	740.9
	Total	3,404	435,385	781.8
Cochise County, AZ (04003)	1968	494	55,975	882.5
	1969	467	59,377	786.5
	1970	511	62,202	821.5
	1971	474	67,405	703.2
	1972	558	71,172	784.0
	1973	498	74,764	666.1
	1974	515	76,246	675.4
	1975	511	76,995	663.7
	1976	498	78,950	630.8
	1977	549	80,813	679.3
	1978	545	83,271	654.5
	Total	5,620	787,170	713.9
Coconino County, AZ (04005)	1968	277	43,140	642.1
	1969	246	46,070	534.0
	1970	286	48,708	587.2
	1971	303	53,663	564.6
	1972	278	58,310	476.8
	1973	307	61,802	496.7
	1974	304	64,917	468.3
	1975	278	69,877	397.8
	1976	286	66,577	429.6
	1977	311	69,171	449.6
	1978	315	71,127	442.9
	Total	3,191	653,362	488.4
Gila County, AZ (04007)	1968	259	27,233	951.1
	1969	269	28,407	946.9
	1970	281	29,360	957.1
	1971	328	31,045	1,056.5
	1972	294	31,221	941.7
	1973	299	32,303	925.6
	1974	329	33,047	995.6
	1975	284	32,576	871.8
	1976	335	33,921	987.6
	1977	334	34,369	971.8
	1978	344	35,652	964.9
	Total	3,356	349,134	961.2
Graham County, AZ (04009)	1968	145	15,521	934.2
	1969	129	16,099	801.3
	1970	150	16,640	901.4
	1971	150	17,479	858.2
	1972	146	17,599	829.6
	1973	167	18,669	894.5
	1974	178	19,904	894.3
	1975	176	19,754	891.0
	1976	134	20,896	641.3
	1977	159	21,098	753.6
	1978	154	20,683	744.6
	Total	1,688	204,342	826.1
Greenlee County, AZ (04011)	1968	66	9,338	706.8
	1969	58	9,908	585.4
	1970	74	10,336	715.9
	1971	74	11,230	658.9
	1972	56	11,210	499.6
	1973	81	11,611	697.6
	1974	84	12,341	680.7
	1975	74	12,157	608.7
	1976	66	11,906	554.3
	1977	59	11,891	496.2
	1978	53	12,070	439.1
	Total	745	123,998	600.8
Maricopa County, AZ (04013)	1968	7,201	904,394	796.2
	1969	7,502	941,908	796.5
	1970	7,900	973,963	811.1
	1971	8,219	1,028,204	799.4
	1972	8,352	1,087,525	768.0
	1973	8,932	1,156,617	772.3
	1974	9,239	1,217,818	758.7
	1975	9,157	1,253,537	730.5
	1976	9,439	1,280,527	737.1
	1977	9,999	1,331,083	751.2
	1978	10,640	1,390,551	765.2
	Total	96,580	12,566,127	768.6
Mohave County, AZ (04015)	1968	206	22,504	915.4
	1969	204	24,302	839.4
	1970	240	25,822	929.4
	1971	287	28,713	999.5
	1972	274	31,067	882.0
	1973	356	34,019	1,046.5
	1974	361	36,547	987.8
	1975	409	39,402	1,038.0
	1976	425	42,477	1,000.5
	1977	436	43,428	1,004.0
	1978	493	46,082	1,069.8
	Total	3,691	374,363	985.9
Navajo County, AZ (04017)	1968	301	43,861	686.3
	1969	330	45,836	720.0
	1970	338	47,800	707.1
	1971	398	51,386	774.5
	1972	384	52,427	732.4
	1973	392	53,653	730.6
	1974	369	56,641	651.5
	1975	356	58,942	604.0
	1976	403	61,305	657.4
	1977	386	61,123	631.5
	1978	365	63,246	577.1
	Total	4,022	596,220	674.6
Pima County, AZ (04019)	1968	2,950	317,760	928.4
	1969	2,886	336,789	856.9
	1970	3,065	352,679	869.1
	1971	3,263	381,073	856.3
	1972	3,346	407,810	820.5
	1973	3,459	428,339	807.5
	1974	3,511	443,816	791.1
	1975	3,519	459,572	765.7
	1976	3,501	471,825	742.0
	1977	3,489	484,010	720.9
	1978	3,717	498,198	746.1
	Total	36,706	4,581,871	801.1
Pinal County, AZ (04021)	1968	510	62,418	817.1
	1969	544	65,790	826.9
	1970	551	68,733	801.7
	1971	618	73,940	835.8
	1972	588	76,747	766.2
	1973	664	80,872	821.1
	1974	607	84,592	717.6
	1975	575	83,802	686.1
	1976	631	86,342	730.8
	1977	642	87,182	736.4
	1978	699	87,744	796.6
	Total	6,629	858,162	772.5
Santa Cruz County, AZ (04023)	1968	109	13,021	837.1
	1969	116	13,561	855.4
	1970	91	14,020	649.1
	1971	99	14,829	667.6
	1972	124	15,702	789.7
	1973	135	16,560	815.2
	1974	114	17,370	656.3
	1975	120	17,129	700.6
	1976	126	17,952	701.9
	1977	123	18,332	671.0
	1978	118	18,651	632.7
	Total	1,275	177,127	719.8
Yavapai County, AZ (04025)	1968	519	32,927	1,576.2
	1969	494	35,196	1,403.6
	1970	558	37,028	1,507.0
	1971	579	40,410	1,432.8
	1972	594	44,917	1,322.4
	1973	632	47,894	1,319.6
	1974	571	50,182	1,137.9
	1975	641	50,174	1,277.6
	1976	633	55,771	1,135.0
	1977	669	59,787	1,119.0
	1978	733	62,371	1,175.2
	Total	6,623	516,657	1,281.9
Yuma County, AZ (04027)	1968	471	56,168	838.6
	1969	519	58,845	882.0
	1970	554	61,195	905.3
	1971	572	65,168	877.7
	1972	550	67,340	816.8
	1973	558	68,837	810.6
	1974	556	71,622	776.3
	1975	563	69,804	806.5
	1976	525	76,782	683.8
	1977	555	79,665	696.7
	1978	644	80,902	796.0
	Total	6,067	756,328	802.2
Total		179,597	22,980,246	781.5
