
                        
                      	Year	
                        
                      	
                        
                      	
                        
                      
Appling County, GA (13001)	1968	136	11,961	1,137.0
	1969	124	12,356	1,003.6
	1970	161	12,762	1,261.6
	1971	137	13,396	1,022.7
	1972	146	13,694	1,066.2
	1973	138	14,373	960.1
	1974	149	14,515	1,026.5
	1975	124	14,729	841.9
	1976	143	15,140	944.5
	1977	126	15,515	812.1
	1978	136	15,511	876.8
	Total	1,520	153,952	987.3
Atkinson County, GA (13003)	1968	60	6,161	973.9
	1969	56	6,017	930.7
	1970	77	6,040	1,274.8
	1971	72	5,726	1,257.4
	1972	78	5,785	1,348.3
	1973	61	5,953	1,024.7
	1974	72	5,945	1,211.1
	1975	80	6,010	1,331.1
	1976	60	6,138	977.5
	1977	65	6,130	1,060.4
	1978	62	6,181	1,003.1
	Total	743	66,086	1,124.3
Bacon County, GA (13005)	1968	92	7,910	1,163.1
	1969	85	8,067	1,053.7
	1970	84	8,259	1,017.1
	1971	108	8,554	1,262.6
	1972	82	8,662	946.7
	1973	104	8,839	1,176.6
	1974	102	8,933	1,141.8
	1975	85	9,109	933.1
	1976	107	9,206	1,162.3
	1977	83	9,354	887.3
	1978	97	9,319	1,040.9
	Total	1,029	96,212	1,069.5
Baker County, GA (13007)	1968	31	4,288	722.9
	1969	30	4,028	744.8
	1970	38	3,862	983.9
	1971	40	3,588	1,114.8
	1972	46	3,694	1,245.3
	1973	37	3,900	948.7
	1974	52	3,782	1,374.9
	1975	41	3,719	1,102.4
	1976	41	3,752	1,092.8
	1977	39	3,827	1,019.1
	1978	31	3,883	798.4
	Total	426	42,323	1,006.5
Baldwin County, GA (13009)	1968	258	33,512	769.9
	1969	248	33,968	730.1
	1970	252	34,371	733.2
	1971	266	34,977	760.5
	1972	298	33,962	877.5
	1973	290	34,218	847.5
	1974	258	34,377	750.5
	1975	270	35,751	755.2
	1976	239	34,620	690.4
	1977	254	34,886	728.1
	1978	290	33,866	856.3
	Total	2,923	378,508	772.2
Banks County, GA (13011)	1968	64	6,837	936.1
	1969	61	6,832	892.9
	1970	59	6,833	863.5
	1971	58	6,812	851.4
	1972	68	7,085	959.8
	1973	61	7,095	859.8
	1974	61	7,164	851.5
	1975	71	7,379	962.2
	1976	76	7,622	997.1
	1977	70	8,027	872.1
	1978	68	8,211	828.2
	Total	717	79,897	897.4
Barrow County, GA (13013)	1968	145	15,999	906.3
	1969	169	16,567	1,020.1
	1970	185	16,923	1,093.2
	1971	205	17,545	1,168.4
	1972	182	18,508	983.4
	1973	178	18,669	953.5
	1974	176	19,140	919.5
	1975	173	19,496	887.4
	1976	174	19,719	882.4
	1977	201	19,936	1,008.2
	1978	213	20,298	1,049.4
	Total	2,001	202,800	986.7
Bartow County, GA (13015)	1968	317	30,968	1,023.6
	1969	295	31,965	922.9
	1970	318	32,936	965.5
	1971	329	34,556	952.1
	1972	322	35,743	900.9
	1973	334	36,908	905.0
	1974	339	37,436	905.5
	1975	342	37,700	907.2
	1976	321	38,234	839.6
	1977	328	39,035	840.3
	1978	341	39,295	867.8
	Total	3,586	394,776	908.4
Ben Hill County, GA (13017)	1968	194	13,137	1,476.7
	1969	188	13,133	1,431.5
	1970	185	13,199	1,401.6
	1971	183	13,281	1,377.9
	1972	184	13,672	1,345.8
	1973	177	14,038	1,260.9
	1974	186	14,296	1,301.1
	1975	149	14,336	1,039.3
	1976	149	14,488	1,028.4
	1977	181	14,883	1,216.2
	1978	190	15,243	1,246.5
	Total	1,966	153,706	1,279.1
Berrien County, GA (13019)	1968	118	11,071	1,065.8
