
                        
                      	Year	
                        
                      	
                        
                      	
                        
                      
Androscoggin County, ME (23001)	1999	1,068	103,403	1,032.9
	2000	1,023	103,793	985.6
	2001	1,051	104,260	1,008.1
	2002	1,045	105,063	994.6
	2003	1,074	106,140	1,011.9
	2004	1,008	106,867	943.2
	2005	1,061	107,352	988.3
	2006	1,010	107,932	935.8
	2007	1,038	107,739	963.4
	2008	997	108,284	920.7
	2009	982	107,830	910.7
	2010	1,053	107,702	977.7
	2011	1,027	107,431	956.0
	2012	1,049	107,632	974.6
	Total	14,486	1,491,428	971.3
Aroostook County, ME (23003)	1999	832	74,227	1,120.9
	2000	813	73,938	1,099.6
	2001	818	72,962	1,121.1
	2002	863	72,942	1,183.1
	2003	916	72,944	1,255.8
	2004	828	72,959	1,134.9
	2005	892	72,881	1,223.9
	2006	756	72,827	1,038.1
	2007	852	72,711	1,171.8
	2008	831	72,542	1,145.5
	2009	793	72,258	1,097.5
	2010	802	71,870	1,115.9
	2011	865	71,339	1,212.5
	2012	827	70,789	1,168.3
	Total	11,688	1,017,189	1,149.0
Cumberland County, ME (23005)	1999	2,326	263,931	881.3
	2000	2,344	265,612	882.5
	2001	2,394	268,391	892.0
	2002	2,481	270,533	917.1
	2003	2,389	273,041	875.0
	2004	2,384	274,920	867.2
	2005	2,375	276,275	859.7
	2006	2,351	277,084	848.5
	2007	2,325	278,781	834.0
	2008	2,351	280,681	837.6
	2009	2,400	281,969	851.2
	2010	2,349	281,674	833.9
	2011	2,455	282,568	868.8
	2012	2,436	283,840	858.2
	Total	33,360	3,859,300	864.4
Franklin County, ME (23007)	1999	279	29,370	949.9
	2000	278	29,467	943.4
	2001	276	29,631	931.5
	2002	247	30,019	822.8
	2003	283	30,026	942.5
	2004	272	30,096	903.8
	2005	264	30,226	873.4
	2006	280	30,528	917.2
	2007	294	30,596	960.9
	2008	316	30,652	1,030.9
	2009	290	30,779	942.2
	2010	296	30,768	962.0
	2011	306	30,702	996.7
	2012	295	30,618	963.5
	Total	3,976	423,478	938.9
Hancock County, ME (23009)	1999	522	51,404	1,015.5
	2000	513	51,791	990.5
	2001	597	52,109	1,145.7
	2002	575	52,327	1,098.9
	2003	551	53,030	1,039.0
	2004	592	53,613	1,104.2
	2005	563	53,745	1,047.5
	2006	531	54,009	983.2
	2007	554	54,300	1,020.3
	2008	553	54,371	1,017.1
	2009	558	54,499	1,023.9
	2010	538	54,418	988.6
	2011	529	54,530	970.1
	2012	533	54,566	976.8
	Total	7,709	748,712	1,029.6
Kennebec County, ME (23011)	1999	1,149	116,679	984.8
	2000	1,079	117,114	921.3
	2001	1,147	118,024	971.8
	2002	1,190	118,611	1,003.3
	2003	1,143	119,538	956.2
	2004	1,151	120,303	956.8
	2005	1,166	120,957	964.0
	2006	1,128	121,508	928.3
	2007	1,160	121,741	952.8
	2008	1,175	122,147	962.0
	2009	1,231	122,084	1,008.3
	2010	1,318	122,151	1,079.0
	2011	1,227	121,769	1,007.6
	2012	1,193	121,710	980.2
	Total	16,457	1,684,336	977.1
Knox County, ME (23013)	1999	443	39,303	1,127.1
	2000	455	39,618	1,148.5
	2001	458	39,884	1,148.3
	2002	469	40,258	1,165.0
	2003	442	40,393	1,094.2
	2004	409	40,514	1,009.5
	2005	412	40,571	1,015.5
	2006	443	40,417	1,096.1
	2007	420	40,297	1,042.3
	2008	431	40,225	1,071.5
	2009	404	39,924	1,011.9
	2010	427	39,736	1,074.6
	2011	418	39,683	1,053.3
	2012	408	39,606	1,030.1
	Total	6,039	560,429	1,077.6
Lincoln County, ME (23015)	1999	370	33,212	1,114.1
	2000	375	33,616	1,115.5
	2001	404	33,968	1,189.4
	2002	353	34,206	1,032.0
	2003	339	34,495	982.8
	2004	392	34,827	1,125.6
	2005	407	34,864	1,167.4
	2006	371	34,904	1,062.9
	2007	419	34,899	1,200.6
	2008	378	34,768	1,087.2
	2009	387	34,627	1,117.6
	2010	393	34,457	1,140.6
	2011	390	34,249	1,138.7
	2012	434	34,143	1,271.1
	Total	5,412	481,235	1,124.6
Oxford County, ME (23017)	1999	601	54,454	1,103.7
	2000	557	54,755	1,017.3
	2001	613	55,157	1,111.4
	2002	561	55,843	1,004.6
	2003	646	56,206	1,149.3
	2004	623	56,763	1,097.5
	2005	652	57,235	1,139.2
	2006	598	57,556	1,039.0
	2007	604	57,966	1,042.0
	2008	617	58,138	1,061.3
	2009	620	57,923	1,070.4
	2010	561	57,833	970.0
	2011	629	57,792	1,088.4
	2012	614	57,513	1,067.6
	Total	8,496	795,134	1,068.5
Penobscot County, ME (23019)	1999	1,352	144,902	933.0
	2000	1,403	144,919	968.1
	2001	1,313	146,110	898.6
	2002	1,392	147,298	945.0
	2003	1,343	148,759	902.8
	2004	1,387	148,814	932.0
	2005	1,446	149,726	965.8
	2006	1,370	151,446	904.6
	2007	1,326	152,232	871.0
	2008	1,440	153,372	938.9
	2009	1,400	153,770	910.5
	2010	1,398	153,923	908.2
	2011	1,461	153,776	950.1
	2012	1,521	153,509	990.8
	Total	19,552	2,102,556	929.9
Piscataquis County, ME (23021)	1999	210	17,218	1,219.7
	2000	190	17,235	1,102.4
	2001	208	17,203	1,209.1
	2002	270	17,269	1,563.5
	2003	219	17,433	1,256.2
	2004	219	17,493	1,251.9
	2005	215	17,614	1,220.6
	2006	211	17,597	1,199.1
	2007	197	17,660	1,115.5
	2008	226	17,534	1,288.9
	2009	208	17,433	1,193.1
	2010	232	17,535	1,323.1
	2011	208	17,349	1,198.9
	2012	241	17,266	1,395.8
	Total	3,054	243,839	1,252.5
Sagadahoc County, ME (23023)	1999	281	35,218	797.9
	2000	275	35,214	780.9
	2001	283	35,323	801.2
	2002	331	35,545	931.2
	2003	299	35,966	831.3
	2004	343	36,100	950.1
	2005	355	35,813	991.3
	2006	351	35,895	977.9
	2007	312	35,890	869.3
	2008	275	35,860	766.9
	2009	346	35,567	972.8
	2010	312	35,293	884.0
	2011	323	35,076	920.9
	2012	317	35,093	903.3
	Total	4,403	497,853	884.4
Somerset County, ME (23025)	1999	485	50,786	955.0
	2000	551	50,888	1,082.8
	2001	531	50,871	1,043.8
	2002	479	51,017	938.9
	2003	532	51,336	1,036.3
	2004	458	51,328	892.3
	2005	529	51,600	1,025.2
	2006	490	52,195	938.8
	2007	550	52,459	1,048.4
	2008	518	52,316	990.1
	2009	502	52,104	963.5
	2010	587	52,228	1,123.9
	2011	530	51,859	1,022.0
	2012	535	51,824	1,032.3
	Total	7,277	722,811	1,006.8
Waldo County, ME (23027)	1999	299	35,736	836.7
	2000	384	36,280	1,058.4
	2001	331	37,039	893.7
	2002	322	37,584	856.7
	2003	356	37,952	938.0
	2004	329	38,209	861.1
	2005	371	38,410	965.9
	2006	345	38,763	890.0
	2007	353	38,751	910.9
	2008	351	38,680	907.4
	2009	379	38,706	979.2
	2010	357	38,786	920.4
	2011	371	38,778	956.7
	2012	350	38,870	900.4
	Total	4,898	532,544	919.7
Washington County, ME (23029)	1999	423	34,148	1,238.7
	2000	438	33,941	1,290.5
	2001	415	33,499	1,238.8
	2002	452	33,345	1,355.5
	2003	414	33,403	1,239.4
	2004	440	33,474	1,314.5
	2005	455	33,319	1,365.6
	2006	389	33,323	1,167.4
	2007	403	33,424	1,205.7
	2008	427	33,289	1,282.7
	2009	405	32,925	1,230.1
	2010	421	32,856	1,281.3
	2011	417	32,704	1,275.1
	2012	413	32,481	1,271.5
	Total	5,912	466,131	1,268.3
York County, ME (23031)	1999	1,621	182,817	886.7
	2000	1,676	186,742	897.5
	2001	1,582	191,261	827.1
	2002	1,664	194,100	857.3
	2003	1,594	195,851	813.9
	2004	1,608	197,408	814.6
	2005	1,705	198,199	860.2
	2006	1,670	197,635	845.0
	2007	1,686	197,594	853.3
	2008	1,655	197,650	837.3
	2009	1,689	197,192	856.5
	2010	1,706	197,131	865.4
	2011	1,845	198,239	930.7
	2012	1,704	199,041	856.1
	Total	23,405	2,730,860	857.1
Total		176,124	18,357,835	959.4
