
                        
                      	Year	
                        
                      	
                        
                      	
                        
                      
District of Columbia, DC (11001)	1999	6,076	570,213	1,065.6
	2000	6,001	572,059	1,049.0
	2001	5,951	574,504	1,035.9
	2002	5,851	573,158	1,020.8
	2003	5,573	568,502	980.3
	2004	5,454	567,754	960.6
	2005	5,483	567,136	966.8
	2006	5,344	570,681	936.4
	2007	5,188	574,404	903.2
	2008	5,140	580,236	885.8
	2009	4,834	592,228	816.2
	2010	4,672	601,723	776.4
	2011	4,589	619,624	740.6
	2012	4,650	633,427	734.1
	Total	74,806	8,165,649	916.1
Total		74,806	8,165,649	916.1
