
                        
                      	Year	
                        
                      	
                        
                      	
                        
                      
Alachua County, FL (12001)	1968	697	100,218	695.5
	1969	734	102,869	713.5
	1970	741	105,184	704.5
	1971	763	109,055	699.6
	1972	750	119,715	626.5
	1973	809	125,715	643.5
	1974	799	131,103	609.4
	1975	770	132,517	581.1
	1976	784	132,805	590.3
	1977	740	137,501	538.2
	1978	788	142,943	551.3
	Total	8,375	1,339,625	625.2
Baker County, FL (12003)	1968	65	8,706	746.6
	1969	66	8,974	735.5
	1970	68	9,253	734.9
	1971	91	9,757	932.7
	1972	92	10,532	873.5
	1973	89	11,267	789.9
	1974	94	12,378	759.4
	1975	87	12,911	673.8
	1976	112	13,246	845.5
	1977	75	14,063	533.3
	1978	85	14,575	583.2
	Total	924	125,662	735.3
Bay County, FL (12005)	1968	527	71,913	732.8
	1969	610	73,918	825.2
	1970	563	75,618	744.5
	1971	588	78,309	750.9
	1972	626	79,870	783.8
	1973	706	81,915	861.9
	1974	706	86,633	814.9
	1975	671	89,146	752.7
	1976	718	91,958	780.8
	1977	695	93,519	743.2
	1978	698	94,897	735.5
	Total	7,108	917,696	774.5
Bradford County, FL (12007)	1968	175	13,869	1,261.8
	1969	124	14,271	868.9
	1970	151	14,636	1,031.7
	1971	171	15,274	1,119.5
	1972	166	15,479	1,072.4
	1973	152	15,927	954.4
	1974	134	16,431	815.5
	1975	152	17,276	879.8
	1976	145	17,640	822.0
	1977	178	18,324	971.4
	1978	159	18,845	843.7
	Total	1,707	177,972	959.1
Brevard County, FL (12009)	1968	1,139	230,132	494.9
	1969	1,222	229,739	531.9
	1970	1,295	229,954	563.2
	1971	1,337	231,384	577.8
	1972	1,528	230,095	664.1
	1973	1,683	237,749	707.9
	1974	1,829	238,039	768.4
	1975	1,740	240,823	722.5
	1976	1,865	240,502	775.5
	1977	1,997	241,467	827.0
	1978	1,994	251,094	794.1
	Total	17,629	2,600,978	677.8
Broward County, FL (12011)	1968	6,067	562,462	1,078.7
	1969	6,671	594,866	1,121.4
	1970	7,079	621,506	1,139.0
	1971	7,316	669,156	1,093.3
	1972	8,128	709,409	1,145.7
	1973	8,857	766,599	1,155.4
	1974	9,101	840,006	1,083.4
	1975	9,161	867,725	1,055.7
	1976	9,752	883,816	1,103.4
	1977	9,988	907,008	1,101.2
	1978	10,720	942,949	1,136.9
	Total	92,840	8,365,502	1,109.8
Calhoun County, FL (12013)	1968	96	7,526	1,275.6
	1969	91	7,548	1,205.6
	1970	76	7,612	998.4
	1971	78	7,710	1,011.7
	1972	94	8,033	1,170.2
	1973	73	7,901	923.9
	1974	85	7,985	1,064.5
	1975	89	8,336	1,067.7
	1976	82	8,635	949.6
	1977	80	8,799	909.2
	1978	103	8,890	1,158.6
	Total	947	88,975	1,064.3
Charlotte County, FL (12015)	1968	455	24,638	1,846.7
	1969	457	26,261	1,740.2
	1970	470	27,595	1,703.2
	1971	517	30,081	1,718.7
	1972	564	32,372	1,742.2
	1973	625	36,752	1,700.6
	1974	635	41,444	1,532.2
	1975	698	43,746	1,595.6
	1976	694	44,249	1,568.4
	1977	764	47,073	1,623.0
	1978	804	50,913	1,579.2
	Total	6,683	405,124	1,649.6
Citrus County, FL (12017)	1968	224	15,574	1,438.3
	1969	270	17,534	1,539.9
	1970	296	19,194	1,542.1
	1971	344	22,729	1,513.5
	1972	422	26,960	1,565.3
	1973	472	33,667	1,402.0
	1974	474	37,171	1,275.2
	1975	547	39,783	1,375.0
	1976	519	41,199	1,259.7
	1977	598	45,403	1,317.1
	1978	699	48,337	1,446.1
	Total	4,865	347,551	1,399.8
Clay County, FL (12019)	1968	180	29,000	620.7
	1969	224	30,645	731.0
	1970	260	32,056	811.1
	1971	249	34,702	717.5
	1972	256	37,527	682.2
	1973	313	41,931	746.5
	1974	347	48,004	722.9
	1975	413	50,031	825.5
	1976	358	52,645	680.0
	1977	381	56,577	673.4
	1978	428	60,722	704.9
	Total	3,409	473,840	719.4
Collier County, FL (12021)	1968	334	32,769	1,019.3
	1969	406	35,736	1,136.1
	1970	413	38,202	1,081.1
	1971	462	42,864	1,077.8
	1972	524	49,221	1,064.6
	1973	538	54,839	981.1
	1974	619	58,428	1,059.4
	1975	653	63,566	1,027.3
	1976	660	66,136	997.9
	1977	714	69,535	1,026.8
	1978	757	75,008	1,009.2
	Total	6,080	586,304	1,037.0
Columbia County, FL (12023)	1968	234	23,963	976.5
	1969	252	24,688	1,020.7
	1970	250	25,310	987.8
	1971	246	26,368	932.9
	1972	304	27,607	1,101.2
	1973	313	28,571	1,095.5
	1974	283	29,432	961.5
	1975	284	30,600	928.1
	1976	304	31,136	976.4
	1977	263	31,908	824.2
	1978	268	33,155	808.3
	Total	3,001	312,738	959.6
Dade County, FL (12025)	1968	12,512	1,197,381	1,044.9
	1969	13,103	1,237,516	1,058.8
	1970	13,463	1,270,077	1,060.0
	1971	13,627	1,326,757	1,027.1
	1972	14,628	1,377,463	1,062.0
	1973	15,071	1,408,940	1,069.7
	1974	15,128	1,448,402	1,044.5
	1975	14,585	1,492,118	977.5
	1976	14,877	1,511,146	984.5
	1977	14,974	1,530,889	978.1
	1978	15,456	1,542,943	1,001.7
	Total	157,424	15,343,632	1,026.0
DeSoto County, FL (12027)	1968	143	11,852	1,206.5
	1969	163	12,533	1,300.6
	1970	177	13,107	1,350.4
	1971	167	14,128	1,182.0
	1972	172	14,462	1,189.3
	1973	170	15,178	1,120.0
	1974	157	16,907	928.6
	1975	186	17,329	1,073.3
	1976	160	17,513	913.6
	1977	190	17,716	1,072.5
	1978	195	18,025	1,081.8
	Total	1,880	168,750	1,114.1
Dixie County, FL (12029)	1968	33	5,470	603.3
	1969	60	5,477	1,095.5
	1970	59	5,448	1,083.0
	1971	49	5,503	890.4
	1972	52	5,809	895.2
	1973	46	5,929	775.8
	1974	48	6,229	770.6
	1975	58	6,655	871.5
	1976	71	6,768	1,049.1
	1977	61	6,805	896.4
	1978	73	7,144	1,021.8
	Total	610	67,237	907.2
Duval County, FL (12031)	1968	4,616	521,683	884.8
	1969	4,716	525,921	896.7
	1970	4,652	530,651	876.7
	1971	4,657	537,642	866.2
	1972	4,918	541,877	907.6
	1973	4,943	545,999	905.3
	1974	4,816	562,813	855.7
	1975	4,651	558,871	832.2
	1976	4,678	560,849	834.1
	1977	4,800	560,487	856.4
	1978	4,731	563,182	840.0
	Total	52,178	6,009,975	868.2
Escambia County, FL (12033)	1968	1,478	198,946	742.9
	1969	1,493	202,712	736.5
	1970	1,533	206,171	743.6
	1971	1,512	211,879	713.6
	1972	1,612	218,107	739.1
	1973	1,585	219,046	723.6
	1974	1,594	221,553	719.5
	1975	1,578	227,451	693.8
	1976	1,604	231,836	691.9
	1977	1,599	233,697	684.2
	1978	1,701	233,053	729.9
	Total	17,289	2,404,451	719.0
Flagler County, FL (12035)	1968	67	4,517	1,483.3
	1969	77	4,457	1,727.6
	1970	73	4,473	1,632.0
	1971	78	4,547	1,715.4
	1972	64	5,175	1,236.7
	1973	97	5,989	1,619.6
	1974	72	6,436	1,118.7
	1975	71	7,181	988.7
	1976	82	8,162	1,004.7
	1977	86	8,825	974.5
	1978	105	9,424	1,114.2
	Total	872	69,186	1,260.4
Franklin County, FL (12037)	1968	79	7,192	1,098.4
	1969	101	7,125	1,417.5
	1970	83	7,077	1,172.8
	1971	91	7,034	1,293.7
	1972	86	7,133	1,205.7
	1973	92	7,124	1,291.4
	1974	108	7,333	1,472.8
	1975	85	7,299	1,164.5
	1976	91	7,205	1,263.0
	1977	93	7,184	1,294.5
	1978	98	7,381	1,327.7
	Total	1,007	79,087	1,273.3
Gadsden County, FL (12039)	1968	364	39,205	928.5
	1969	361	39,315	918.2
	1970	340	39,330	864.5
	1971	347	39,454	879.5
	1972	312	40,295	774.3
	1973	366	39,952	916.1
	1974	358	39,259	911.9
	1975	349	40,236	867.4
	1976	339	39,857	850.5
	1977	350	40,199	870.7
	1978	366	40,493	903.9
	Total	3,852	437,595	880.3
Gilchrist County, FL (12041)	1968	30	3,251	922.8
	1969	39	3,425	1,138.7
	1970	38	3,564	1,066.2
	1971	32	3,788	844.8
	1972	40	4,104	974.7
	1973	46	4,411	1,042.8
	1974	42	4,763	881.8
	1975	42	4,876	861.4
	1976	58	4,995	1,161.2
	1977	49	5,276	928.7
	1978	59	5,379	1,096.9
	Total	475	47,832	993.1
Glades County, FL (12043)	1968	39	3,360	1,160.7
	1969	22	3,526	623.9
	1970	29	3,650	794.5
	1971	30	3,921	765.1
	1972	56	4,205	1,331.7
	1973	53	4,403	1,203.7
	1974	45	4,337	1,037.6
	1975	55	5,677	968.8
	1976	40	5,397	741.2
	1977	34	5,662	600.5
	1978	42	5,331	787.8
	Total	445	49,469	899.6
Gulf County, FL (12045)	1968	72	9,916	726.1
	1969	97	9,998	970.2
	1970	92	10,101	910.8
	1971	100	10,262	974.5
	1972	98	9,857	994.2
	1973	93	9,902	939.2
	1974	83	10,122	820.0
	1975	92	10,377	886.6
	1976	96	10,471	916.8
	1977	88	10,533	835.5
	1978	90	10,468	859.8
	Total	1,001	112,007	893.7
Hamilton County, FL (12047)	1968	75	7,593	987.8
	1969	76	7,705	986.4
	1970	95	7,793	1,219.0
	1971	104	7,951	1,308.0
	1972	98	7,951	1,232.5
