	1969	164	24,213	677.3
	1970	139	24,949	557.1
	1971	167	26,372	633.2
	1972	176	27,498	640.0
	1973	193	27,515	701.4
	1974	181	27,683	653.8
	1975	190	27,350	694.7
	1976	186	27,608	673.7
	1977	173	27,881	620.5
	1978	169	28,193	599.4
	Total	1,899	292,453	649.3
Lemhi County, ID (16059)	1968	65	5,403	1,203.0
	1969	52	5,481	948.7
	1970	56	5,576	1,004.3
	1971	81	5,741	1,410.9
	1972	64	6,091	1,050.7
	1973	90	6,270	1,435.4
	1974	79	6,380	1,238.2
	1975	59	6,438	916.4
	1976	53	6,520	812.9
	1977	56	6,753	829.3
	1978	60	7,052	850.8
	Total	715	67,705	1,056.1
Lewis County, ID (16061)	1968	25	3,652	684.6
	1969	40	3,748	1,067.2
	1970	44	3,874	1,135.8
	1971	48	4,009	1,197.3
	1972	28	4,197	667.1
	1973	60	4,134	1,451.4
	1974	39	4,260	915.5
	1975	32	4,336	738.0
	1976	27	4,252	635.0
	1977	31	4,244	730.4
	1978	36	4,429	812.8
	Total	410	45,135	908.4
Lincoln County, ID (16063)	1968	31	2,881	1,076.0
	1969	25	2,977	839.8
	1970	28	3,046	919.2
	1971	25	3,206	779.8
	1972	26	3,228	805.5
	1973	24	3,182	754.2
	1974	31	3,153	983.2
	1975	25	3,399	735.5
	1976	35	3,461	1,011.3
	1977	32	3,420	935.7
	1978	29	3,447	841.3
	Total	311	35,400	878.5
Madison County, ID (16065)	1968	56	12,859	435.5
	1969	67	13,183	508.2
	1970	70	13,524	517.6
	1971	90	14,108	637.9
	1972	86	15,454	556.5
	1973	91	16,003	568.6
	1974	81	16,050	504.7
	1975	71	17,325	409.8
	1976	92	17,548	524.3
	1977	91	18,017	505.1
	1978	82	18,750	437.3
	Total	877	172,821	507.5
Minidoka County, ID (16067)	1968	117	14,746	793.4
	1969	129	15,345	840.7
	1970	106	15,754	672.8
	1971	121	16,585	729.6
	1972	120	17,133	700.4
	1973	132	17,687	746.3
	1974	117	18,033	648.8
	1975	126	18,582	678.1
	1976	119	19,270	617.5
	1977	102	19,634	519.5
	1978	119	20,178	589.8
	Total	1,308	192,947	677.9
Nez Perce County, ID (16069)	1968	303	30,029	1,009.0
	1969	305	30,156	1,011.4
	1970	316	30,429	1,038.5
	1971	341	30,719	1,110.1
	1972	330	31,479	1,048.3
	1973	300	31,389	955.7
	1974	279	31,366	889.5
	1975	300	31,290	958.8
	1976	291	32,007	909.2
	1977	326	32,106	1,015.4
	1978	287	32,421	885.2
	Total	3,378	343,391	983.7
Oneida County, ID (16071)	1968	39	2,909	1,340.7
	1969	33	2,866	1,151.4
	1970	44	2,875	1,530.4
	1971	33	2,868	1,150.6
	1972	34	2,980	1,140.9
	1973	36	2,852	1,262.3
	1974	46	3,084	1,491.6
	1975	36	3,131	1,149.8
	1976	62	3,287	1,886.2
	1977	42	3,348	1,254.5
	1978	42	3,361	1,249.6
	Total	447	33,561	1,331.9
Owyhee County, ID (16073)	1968	52	5,973	870.6
	1969	48	6,192	775.2
	1970	53	6,437	823.4
	1971	53	6,813	777.9
	1972	52	7,124	729.9
	1973	59	7,188	820.8
	1974	60	7,545	795.2
	1975	61	7,724	789.7
	1976	56	8,086	692.6
	1977	52	8,124	640.1
	1978	66	8,336	791.7
	Total	612	79,542	769.4
Payette County, ID (16075)	1968	134	12,201	1,098.3
	1969	138	12,308	1,121.2
	1970	143	12,402	1,153.0
	1971	175	12,596	1,389.3
	1972	138	13,176	1,047.4
	1973	173	13,636	1,268.7
	1974	132	14,045	939.8
	1975	146	14,490	1,007.6
	1976	165	14,966	1,102.5
	1977	156	15,183	1,027.5
	1978	156	15,326	1,017.9
	Total	1,656	150,329	1,101.6
Power County, ID (16077)	1968	33	4,986	661.9
	1969	47	4,913	956.6
	1970	41	4,895	837.6
	1971	42	4,808	873.5
	1972	52	5,019	1,036.1
	1973	36	5,066	710.6
	1974	40	5,230	764.8
	1975	39	5,728	680.9
	1976	45	5,936	758.1
	1977	35	6,507	537.9
	1978	61	6,741	904.9
	Total	471	59,829	787.2
Shoshone County, ID (16079)	1968	203	20,014	1,014.3
	1969	192	19,850	967.3
	1970	204	19,746	1,033.1
	1971	181	19,589	924.0
	1972	272	19,185	1,417.8
	1973	165	18,909	872.6
	1974	164	18,964	864.8
	1975	199	20,092	990.4
	1976	180	19,434	926.2
	1977	172	19,365	888.2
	1978	173	18,742	923.1
	Total	2,105	213,890	984.2
Teton County, ID (16081)	1968	24	2,289	1,048.5
	1969	26	2,314	1,123.6
	1970	21	2,375	884.2
	1971	23	2,428	947.3
	1972	38	2,544	1,493.7
	1973	23	2,473	930.0
	1974	28	2,552	1,097.2
	1975	23	2,608	881.9
	1976	17	2,743	619.8 (Unreliable)
	1977	33	2,674	1,234.1
	1978	21	2,766	759.2
	Total	277	27,766	997.6
Twin Falls County, ID (16083)	1968	396	39,294	1,007.8
	1969	417	40,715	1,024.2
	1970	412	41,923	982.8
	1971	400	43,984	909.4
	1972	382	45,246	844.3
	1973	431	46,042	936.1
	1974	451	47,003	959.5
	1975	443	48,577	912.0
	1976	451	49,002	920.4
	1977	431	50,274	857.3
	1978	411	50,492	814.0
	Total	4,625	502,552	920.3
Valley County, ID (16085)	1968	32	3,469	922.5
	1969	36	3,546	1,015.2
	1970	32	3,617	884.7
	1971	30	3,726	805.2
	1972	36	3,903	922.4
	1973	35	4,198	833.7
	1974	46	4,502	1,021.8
	1975	34	4,588	741.1
	1976	43	4,667	921.4
	1977	38	4,938	769.5
	1978	34	5,075	670.0
	Total	396	46,229	856.6
Washington County, ID (16087)	1968	100	7,207	1,387.5
	1969	88	7,432	1,184.1
	1970	99	7,662	1,292.1
	1971	84	8,000	1,050.0
	1972	94	8,280	1,135.3
	1973	97	8,141	1,191.5
	1974	102	8,181	1,246.8
	1975	90	8,255	1,090.2
	1976	97	8,524	1,138.0
	1977	91	8,934	1,018.6
	1978	98	8,969	1,092.7
	Total	1,040	89,585	1,160.9
Total		70,048	8,683,117	806.7
