
                        
                      	Year	
                        
                      	
                        
                      	
                        
                      
Adams County, OH (39001)	1968	256	17,932	1,427.6
	1969	279	18,465	1,511.0
	1970	277	18,966	1,460.5
	1971	262	19,924	1,315.0
	1972	242	20,694	1,169.4
	1973	292	21,852	1,336.3
	1974	275	22,520	1,221.1
	1975	252	22,256	1,132.3
	1976	242	23,184	1,043.8
	1977	266	23,573	1,128.4
	1978	279	23,927	1,166.0
	Total	2,922	233,293	1,252.5
Allen County, OH (39003)	1968	1,079	111,018	971.9
	1969	1,120	110,974	1,009.2
	1970	1,059	111,288	951.6
	1971	1,040	111,602	931.9
	1972	1,060	110,516	959.1
	1973	1,060	110,121	962.6
	1974	1,041	110,532	941.8
	1975	1,033	110,763	932.6
	1976	996	109,774	907.3
	1977	983	110,576	889.0
	1978	1,010	109,992	918.2
	Total	11,481	1,217,156	943.3
Ashland County, OH (39005)	1968	409	43,504	940.1
	1969	467	43,386	1,076.4
	1970	436	43,356	1,005.6
	1971	427	43,284	986.5
	1972	460	43,873	1,048.5
	1973	380	44,183	860.1
	1974	403	44,125	913.3
	1975	395	44,786	882.0
	1976	375	44,472	843.2
	1977	397	44,720	887.7
	1978	388	45,340	855.8
	Total	4,537	485,029	935.4
Ashtabula County, OH (39007)	1968	1,011	95,108	1,063.0
	1969	1,008	96,750	1,041.9
	1970	998	98,321	1,015.0
	1971	1,025	100,668	1,018.2
	1972	1,144	100,682	1,136.3
	1973	1,004	100,263	1,001.4
	1974	976	100,905	967.2
	1975	919	101,857	902.2
	1976	1,001	101,065	990.5
	1977	952	101,583	937.2
	1978	991	102,510	966.7
	Total	11,029	1,099,712	1,002.9
Athens County, OH (39009)	1968	541	54,185	998.4
	1969	462	55,051	839.2
	1970	499	55,881	893.0
	1971	478	57,334	833.7
	1972	514	57,396	895.5
	1973	508	56,013	906.9
	1974	464	53,975	859.7
	1975	446	52,206	854.3
	1976	434	51,490	842.9
	1977	420	54,015	777.6
	1978	473	55,159	857.5
	Total	5,239	602,705	869.2
Auglaize County, OH (39011)	1968	376	37,896	992.2
	1969	402	38,214	1,052.0
	1970	380	38,612	984.2
	1971	385	39,244	981.0
	1972	410	39,468	1,038.8
	1973	405	40,297	1,005.0
	1974	334	40,837	817.9
	1975	327	42,428	770.7
	1976	359	41,298	869.3
	1977	365	41,538	878.7
	1978	366	42,074	869.9
	Total	4,109	441,906	929.8
Belmont County, OH (39013)	1968	1,093	77,844	1,404.1
	1969	1,001	79,444	1,260.0
	1970	1,114	80,790	1,378.9
	1971	1,059	83,413	1,269.6
	1972	984	83,066	1,184.6
	1973	1,007	82,591	1,219.3
	1974	1,029	82,094	1,253.4
	1975	991	82,727	1,197.9
	1976	962	83,207	1,156.2
	1977	999	82,529	1,210.5
	1978	947	82,193	1,152.2
	Total	11,186	899,898	1,243.0
Brown County, OH (39015)	1968	328	25,281	1,297.4
	1969	325	26,011	1,249.5
	1970	322	26,666	1,207.5
	1971	318	27,752	1,145.9
	1972	308	28,829	1,068.4
	1973	315	29,204	1,078.6
	1974	295	29,432	1,002.3
	1975	296	30,029	985.7
	1976	310	30,009	1,033.0
	1977	295	30,604	963.9
	1978	314	31,306	1,003.0
	Total	3,426	315,123	1,087.2
Butler County, OH (39017)	1968	1,779	222,654	799.0
	1969	1,816	224,530	808.8
	1970	1,826	226,663	805.6
	1971	1,741	229,502	758.6
	1972	1,760	232,408	757.3
	1973	1,813	236,675	766.0
	1974	1,750	238,981	732.3
	1975	1,841	240,480	765.6
	1976	1,786	241,260	740.3
	1977	1,859	246,150	755.2
	1978	1,903	251,500	756.7
	Total	19,874	2,590,803	767.1
Carroll County, OH (39019)	1968	210	20,942	1,002.8
	1969	245	21,334	1,148.4
	1970	218	21,585	1,010.0
	1971	194	22,096	878.0
	1972	202	22,477	898.7
	1973	213	23,276	915.1
	1974	204	23,968	851.1
	1975	200	24,312	822.6
	1976	209	24,707	845.9
	1977	200	25,175	794.4
	1978	245	25,726	952.3
	Total	2,340	255,598	915.5
Champaign County, OH (39021)	1968	330	29,930	1,102.6
	1969	339	30,203	1,122.4
	1970	331	30,614	1,081.2
	1971	318	30,917	1,028.6
	1972	342	30,965	1,104.5
	1973	322	30,693	1,049.1
	1974	334	32,279	1,034.7
	1975	311	32,296	963.0
	1976	302	32,857	919.1
	1977	313	33,188	943.1
	1978	319	33,416	954.6
	Total	3,561	347,358	1,025.2
Clark County, OH (39023)	1968	1,501	153,475	978.0
	1969	1,475	155,305	949.7
	1970	1,458	157,247	927.2
	1971	1,521	159,979	950.7
	1972	1,510	157,614	958.0
